05/10/2022 21:17:51,05/10/2022 21:17:46,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0.6411876059506516,4.684467792510986

05/10/2022 21:25:57,93,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.8672544956207275

05/10/2022 21:26:01,94,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.904536008834839

05/10/2022 21:26:05,95,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.951028823852539

05/10/2022 21:26:10,96,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.336185932159424

05/10/2022 21:26:14,97,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.8354403972625732

05/10/2022 21:26:19,98,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.643890619277954

05/10/2022 21:26:24,99,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.8090598583221436

05/10/2022 21:26:29,100,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.041717767715454

05/10/2022 21:26:29,480.0176787376404,0.04273256716526996

05/10/2022 21:49:38,05/10/2022 21:49:33,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0.3756732493090923,4.549298286437988

05/10/2022 21:49:46,1,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",-2.8428320711399415,7.126469373703003

05/10/2022 21:49:51,2,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",-3.5225880087270873,4.881985664367676

05/10/2022 21:49:59,3,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",-8.14523796874213,6.973882436752319

05/10/2022 21:50:06,4,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",-8.14523796874213,6.699967861175537

05/10/2022 21:50:11,5,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.463462829589844

05/10/2022 21:50:16,6,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.002573251724243

05/10/2022 21:50:21,7,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.614854335784912

05/10/2022 21:50:26,8,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.120972394943237

05/10/2022 21:50:31,9,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.295177221298218

05/10/2022 21:50:36,10,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.852649927139282

05/10/2022 21:50:41,11,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.177960157394409

05/10/2022 21:50:46,12,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.039702892303467

05/10/2022 21:50:51,13,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.723332643508911

05/10/2022 21:50:57,14,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.529078483581543

05/10/2022 21:51:02,15,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.537776947021484

05/10/2022 21:51:07,16,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.410015106201172

05/10/2022 21:51:12,17,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.678600788116455

05/10/2022 21:51:18,18,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.081545352935791

05/10/2022 21:51:23,19,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.178711652755737

05/10/2022 21:51:29,20,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.8172876834869385

05/10/2022 21:51:35,21,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.65999960899353

05/10/2022 21:51:40,22,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.530523777008057

05/10/2022 21:51:45,23,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.508236408233643

05/10/2022 21:51:49,24,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.297845363616943

05/10/2022 21:51:54,25,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.280861854553223

05/10/2022 21:51:58,26,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.154921054840088

05/10/2022 21:52:03,27,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.512053728103638

05/10/2022 21:52:08,28,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.322033882141113

05/10/2022 21:52:13,29,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.411808729171753

05/10/2022 21:52:18,30,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.669746160507202

05/10/2022 21:52:23,31,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.301394939422607

05/10/2022 21:52:28,32,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.750345945358276

05/10/2022 21:52:33,33,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.809036493301392

05/10/2022 21:52:37,34,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.08498215675354

05/10/2022 21:52:43,35,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.012369394302368

05/10/2022 21:52:48,36,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.552840232849121

05/10/2022 21:52:53,37,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.714391469955444

05/10/2022 21:52:58,38,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,5.022961616516113

05/10/2022 21:53:03,39,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.478105068206787

05/10/2022 21:53:08,40,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.31013560295105

05/10/2022 21:53:13,41,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-8.740486141439371,4.4009270668029785

