Date,No,Sample No.,Site,Water Depth,Water Temp.,pH,DO,DOC,BOD5,CODMn,DTN,DTP,EC,SS,UV254,E250/E365,E350/E400,S275-295,S350-400,SR,FI450,FI470,BIX,HIX,C1,C2,C3,D1,D2,D3,D4,Chl-a
7/19/2018,84,21,PD,,23.6,8,9.7,1.6,0.9,3.7,2.023,0.01,136,5.1,0.041,6.377218935,5.505291005,-4.863362236,-6.110435279,0.795910932,1.993,2.46,0.696,6.498,846.802703,542.482607,0,680.183,748.841,333.176,0,14.9
8/13/2018,85,1,SB,mix,31.4,8.6,8.3,1.9,1.2,4.3,1.533,0.01,172,2.9,0.04187,7.51384083,6.128289474,-6.146692539,-6.434121888,0.955327338,2.053,2.583,0.963,2.122,291.1023469,341.4543634,123.206,222.047,307.864,292.326,105.405,9.1
8/13/2018,86,2,P1,0.5,31.4,8.7,11.6,2,2.3,5.4,1.844,0.015,266,5.5,0.044,10.039,14.729,-6.095,-11.193,0.545,2.129,2.621,0.911,2.676,465.1654193,482.3085912,113.778,357.567,478.103,387.847,92.33,20.1
8/13/2018,87,3,P1,4,29.1,7.9,7.6,2,2.3,5.1,1.886,0.015,269,5.5,0.048,7.438,7.119,-5.459,-7.363,0.741,2.128,2.625,0.907,2.613,483.3321558,504.9439982,123.625,370.815,498.804,407.425,100.676,24.2
8/13/2018,88,4,P1,8,25.4,7.5,0.4,2.2,1.8,4.8,1.924,0.013,286,5.4,0.054,5.871,4.842,-5.163,-5.398,0.957,2.122,2.648,0.91,2.65,503.7225326,527.7962841,126.451,386.255,521.011,425.318,102.624,18.9
8/13/2018,89,5,P2,0.5,31.7,8.6,9.5,2.3,1.6,5.4,1.375,0.015,235,3.5,0.047,8.854,8.728,-6.413,-8.023,0.799,2.102,2.615,0.964,2.136,352.3897832,421.3695451,131.987,267.671,376.357,361.557,110.259,15.9
8/13/2018,90,6,P2,4,29.4,7.4,4.3,2.2,1.3,4.8,1.344,0.015,296,2.6,0.051,6.62,5.462,-5.8,-5.85,0.991,2.136,2.671,0.986,2.135,387.3205306,471.3867487,140.211,291.72,422.899,400.219,116.107,8.8
8/13/2018,91,7,P2,10.5,27.4,7.7,4.1,2,1.2,4.2,1.53,0.013,142,2.6,0.046,7.34,6.346,-6.044,-6.645,0.91,2.106,2.577,0.916,2.261,381.8979325,420.853572,124.574,292.774,397.012,350.869,103.929,8.6
8/13/2018,92,8,P2,17,25.4,7.7,1.9,1.7,1.3,3.6,1.498,0.011,143,4.1,0.052,5.026,3.834,-5.043,-4.556,1.107,2.084,2.555,0.883,2.658,384.9286649,374.5578653,130.445,298.395,386.764,295.564,113.49,6.7
8/13/2018,93,9,P2,20,20.5,7.8,0.8,1.8,1.4,3.7,1.548,0.012,156,4.3,0.046,6.818,5.829,-5.726,-6.239,0.918,2.092,2.513,0.882,2.764,382.3956374,372.1905046,112.527,295.146,388.105,289.336,96.486,6.7
8/13/2018,94,10,P3,0.5,33.1,9.1,14.6,2.3,2.3,5.8,1.71,0.014,256,6.6,0.059,5.25,3.96,-4.931,-4.513,1.093,2.073,2.611,0.932,2.381,389.996304,423.8796792,129.359,303.589,393.475,359.767,108.333,26.1
8/13/2018,95,11,P3,4,29.1,8.6,8.8,2.2,2,5.2,1.823,0.014,270,6.5,0.066,5.141,3.905,-4.92,-4.567,1.077,2.102,2.625,0.915,2.365,465.0722489,506.3357399,140.043,358.487,477.154,424.431,115.105,26.2
8/13/2018,96,12,P3,8,26.2,7.8,0.6,2,1.6,4.9,1.945,0.013,290,6.5,0.066,7.451,7.303,-5.476,-7.422,0.738,2.12,2.678,0.897,2.493,623.4189513,649.0710331,130.229,479.791,638.541,526.763,100.609,19.8
8/13/2018,97,13,P4,0.5,32.1,8.8,10.8,2.2,1.4,5.1,1.656,0.015,237,4,0.051,7.692,7.185,-5.875,-7.129,0.824,2.056,2.613,0.954,2.281,381.7702918,435.3869496,128.614,292.736,399.116,368.682,106.928,15.1
8/13/2018,98,14,P4,4,29.9,7.6,5.5,2,1.5,4.5,1.66,0.013,232,4,0.053,5.41,4.111,-5.172,-4.708,1.099,2.107,2.631,0.921,2.434,386.281754,420.2238388,120.776,294.969,405.652,342.372,101.108,16
8/13/2018,99,15,P4,8,26.8,8.1,5.6,2,1.6,4.8,1.62,0.014,111,4.9,0.053,7.144,6.388,-5.504,-6.692,0.823,2.102,2.643,0.942,2.327,447.3882951,497.0990441,139.035,343.076,466.006,415.584,114.585,17.2
8/13/2018,100,16,P5,0.5,31.6,8,7.5,2.9,1.6,6.3,1.45,0.019,338,2.2,0.039,4.812,3.682,-5.235,-4.215,1.242,2.111,2.582,1.085,1.351,254.5258626,400.3083297,245.076,199.606,264.811,410.493,214.08,11
8/13/2018,101,17,IP,0,28.2,8.7,11.1,2,2.8,5.5,2.164,0.013,259,8.4,0.055,5.999,5.178,-5.026,-5.659,0.888,2.113,2.625,0.944,1.554,476.2851758,612.5151559,114.992,374.602,467.938,597.1,73.929,34.9
8/13/2018,102,"18-1,2",KS,mix,30.5,8.7,9.5,2,2.5,5.2,2.34,0.014,262,7.7,0.049,6.757,5.6,-5.523,-5.942,0.93,2.161,2.61,0.894,2.671,450.9724344,450.3429382,94.472,348.261,457.035,358.071,74.71,18.5
8/14/2018,103,19,CP,,32.9,8.9,11.4,1.7,1.4,4.3,1.249,0.007,105,4.5,0.037,8.527,6.991,-6.579,-6.668,0.987,1.995,2.451,0.937,1.925,207.440015,240.2204301,95.155,161.328,209.623,213.603,81.661,15.4
8/16/2018,104,20,GA,,30.7,8.7,12,3.3,5.3,11.2,2.485,0.04,341,24.3,0.083,5.69,4.7,-4.946,-5.52,0.896,2.319,2.831,1.118,1.818,907.557117,1374.936258,200.655,676.524,1058.542,1238.565,128.396,214.2
8/16/2018,105,21,PD,,29.3,8.2,6.8,1.9,1,4.1,1.57,0.022,201,3.1,0.048,7.202,6.634,-5.77,-6.911,0.835,2.102,2.601,0.899,2.842,442.3174071,436.0866901,101.592,339.434,455.231,335.56,83.694,7.6
9/17/2018,106,1,SB,mix,22.2,8.6,9.6,1.7,1,3.7,2.348,0.009,137,3.3,0.049,5.625,4.873,-4.418,-5.841,0.756,2.015,2.608,0.782,3.025,485.6844779,429.7776836,46.226,380.456,463.779,338.219,27.426,15.6
9/17/2018,107,2,P1,0.5,22.5,8.1,10.5,1.9,1.7,4.1,2.727,0.029,234,4.3,0.05,6.457,6.074,-4.515,-6.595,0.685,2.059,2.648,0.82,3.708,560.4312693,499.1796358,35.545,433.948,555.867,370.783,16.986,17.4
9/17/2018,108,3,P1,4,21.6,8,9.3,1.8,1.2,4,2.677,0.029,230,4.3,0.052,6.205,5.628,-4.581,-6.333,0.723,2.113,2.582,0.833,2.639,556.2419635,535.5343193,32.458,432.671,543.593,438.275,7.17,15.2
9/17/2018,109,4,P1,8,21.5,8.1,9,1.8,1,3.8,2.737,0.032,230,5.6,0.05,6.709,6.39,-4.645,-6.925,0.671,2.067,2.611,0.835,2.23,561.3721723,579.763467,37.69,438.185,545.735,503.112,6.851,12.3
9/17/2018,110,5,P2,0.5,22.5,8,10.6,2.1,1.8,4.6,2.325,0.014,222,5,0.053,6.472,5.976,-4.864,-6.736,0.722,2.089,2.583,0.846,3.174,539.1968455,512.7079802,56.776,416.884,543.275,391.49,37.195,25.6
9/17/2018,111,6,P2,4,21.7,7.7,9.5,1.9,1.1,3.9,2.502,0.016,209,4.9,0.054,6.094,5.516,-4.558,-6.369,0.716,2.048,2.531,0.791,3.579,559.8587491,474.7492503,26.008,437.895,539.835,350.692,8.753,20.3
9/17/2018,112,7,P2,10.5,21.3,7.6,8.2,1.9,1.4,4.1,2.533,0.018,226,5,0.055,6.259,5.596,-4.642,-6.34,0.732,2.036,2.546,0.843,2.498,530.0342587,502.7406294,38.346,416.962,506.772,414.94,14.707,21.4
9/17/2018,113,8,P2,17,20.9,7.7,7.8,1.9,0.9,3.9,2.645,0.026,219,6.4,0.053,5.723,4.982,-4.297,-5.839,0.736,2.079,2.599,0.795,3.646,558.1244348,469.292762,22.711,436.896,537.659,343.785,6.082,13.2
9/17/2018,114,9,P2,20,20.6,7.7,6.6,1.8,0.8,3.8,2.655,0.027,217,6.5,0.051,6.424,6.161,-4.523,-6.958,0.65,2.088,2.581,0.762,4.011,572.5280219,460.085122,18.046,448.553,547.916,325.767,3.017,10.2
9/17/2018,115,10,P3,0.5,22.5,8.2,12.1,1.9,1.9,4.6,2.714,0.025,236,4.6,0.051,6.316,5.636,-4.847,-6.314,0.768,2.045,2.566,0.844,2.081,468.3538082,484.3605654,24.412,368.017,447.13,427.371,0,21.8
9/17/2018,116,11,P3,4,21.8,7.4,8.9,1.9,1.3,4.2,2.767,0.028,240,5.1,0.053,6.709,5.865,-4.924,-6.472,0.761,2.076,2.606,0.826,2.7,534.0846419,497.4854442,24.054,415.459,523.7,391.593,3.076,18.9
9/17/2018,117,12,P3,8,20.8,7.9,7.6,1.8,1.4,4.2,2.746,0.029,223,5.8,0.052,6.653,5.895,-4.82,-6.516,0.74,2.098,2.572,0.812,3.235,534.9110377,478.2275239,14.277,415.427,525.025,358.799,0,18.7
9/17/2018,118,13,P4,0.5,24.1,9,13.5,1.8,1.8,4.2,2.17,0.014,138,4,0.047,6.409,5.802,-4.83,-6.502,0.743,2.001,2.493,0.813,2.581,378.5494303,362.8104059,62.157,294.585,372.109,291.268,46.054,16.7
9/17/2018,119,14,P4,4,21.7,8.1,9.1,1.8,1.8,4.5,2.183,0.014,145,4.5,0.048,6.354,5.688,-4.868,-6.38,0.763,2.028,2.475,0.807,2.553,426.3088991,385.2623993,59.863,335.59,404.646,310.434,41.932,30.4
9/17/2018,120,15,P4,8,21.2,8.1,8.1,1.8,1.8,4.2,2.213,0.013,213,4.2,0.049,6.324,5.717,-4.807,-6.45,0.745,2.016,2.487,0.824,2.303,433.8333836,416.3903535,58.893,342.147,410.955,352.355,37.713,24.2
9/17/2018,121,16,P5,0.5,23,8.1,8.9,2.2,2.2,5.9,2.352,0.018,322,8.1,0.053,6.345,5.695,-4.724,-6.53,0.723,2.196,2.773,1.027,1.962,586.2729442,782.6073153,94.908,450.894,629.574,704.765,53.377,41.2
9/17/2018,122,17,IP,0,22,8.1,9.3,1.8,2,3.9,2.959,0.036,247,3.9,0.051,6.354,5.84,-4.294,-6.649,0.646,2.098,2.632,0.879,1.627,545.0883589,619.3558447,45.532,432.206,515.195,585.814,6.477,11.9
9/17/2018,123,"18-1,2",KS,mix,22.6,8.4,9.3,1.9,0.9,3.6,2.823,0.034,233,3.1,0.051,6.349,5.777,-4.535,-6.466,0.701,2.081,2.557,0.807,3.288,544.7872235,475.5577318,33.966,424.673,532.02,353.812,16.341,11.9
9/18/2018,124,19,CP,,23.6,8.4,10.6,1.8,1.2,4.6,2.115,0.016,106,4,0.046,6.378,5.6,-4.994,-6.356,0.786,1.998,2.471,0.866,1.423,353.6149199,424.698686,102.318,283.747,321.18,432.747,69.866,17.5
9/20/2018,125,20,GA,,22.6,7.7,9.3,2.3,1.3,4.8,3.01,0.02,413,7.3,0.054,5.976,5.378,-4.369,-6.211,0.703,2.357,2.887,1.087,1.84,664.5520164,949.6451494,54.826,504.258,743.192,855.608,5.607,36.3
9/20/2018,126,21,PD,,22,8.3,9.2,1.8,1.2,4,2.64,0.015,198,7.1,0.05,6.452,6.122,-4.756,-6.856,0.694,2.043,2.575,0.794,3.804,518.0213047,432.1967264,31.382,403.649,504.582,308.338,17.058,23.7
10/15/2018,127,1,SB,mix,16,7.5,9.8,1.6,1.3,3.6,1.948,0.009,128,4.6,0.041,5.157,4.052,-4.535,-4.67,0.971,2.027,2.526,0.839,2.594,369.7937851,360.2860046,120.488,289.547,360.043,298.158,102.149,16.2
10/15/2018,128,2,P1,0.5,16.3,7.7,10.2,1.9,0.6,3.6,2.611,0.035,236,5.8,0.048,6.625,5.822,-4.627,-6.409,0.722,2.088,2.58,0.808,3.729,530.736052,468.6437781,71.203,408.067,534.544,336.911,54.94,3
10/15/2018,129,3,P1,4,15.8,7.7,10.2,1.8,0.7,3.5,2.709,0.035,229,5.6,0.047,6.677,5.995,-4.645,-6.503,0.714,2.073,2.623,0.799,3.794,495.4620732,429.8358231,50.466,383.737,491.143,310.878,35.318,2.9
10/15/2018,130,4,P1,8,15.6,7.7,10.1,1.9,0.7,3.5,2.719,0.036,224,5.8,0.048,6.501,6.055,-4.549,-6.667,0.682,2.094,2.583,0.804,3.887,531.3075756,464.2492179,51.175,409.719,531.028,333.76,35.339,2.9
10/15/2018,131,5,P2,0.5,16.6,7.6,9.3,2.1,1.7,4.5,2.269,0.034,177,6.1,0.058,5.676,5.129,-4.438,-6.002,0.739,2.028,2.589,0.791,3.929,615.4698288,511.4208593,123.038,481.302,594.964,369.754,104.166,23.7
10/15/2018,132,6,P2,4,16.4,7.6,8.6,2.1,1.6,4.4,2.284,0.04,184,6.4,0.059,6.056,5.772,-4.442,-6.561,0.677,2.037,2.57,0.775,3.982,637.2518541,527.2600916,110.451,498.667,614.635,380.604,91.278,22.1
10/15/2018,133,7,P2,10.5,16.2,7.6,8.2,2.1,1.1,4.3,2.429,0.045,194,8.3,0.059,5.647,5.055,-4.35,-5.95,0.731,2.078,2.59,0.767,3.801,641.9080214,529.7550526,104.125,502.995,617.733,382.347,84.939,13.7
10/15/2018,134,8,P2,17,16,7.5,7.9,2.1,1.2,4.3,2.461,0.039,209,9.1,0.059,5.728,5.387,-4.331,-6.33,0.684,2.065,2.574,0.787,3.74,640.1438689,539.6283374,113.81,501.198,618.249,395.561,93.523,14.9
10/15/2018,135,9,P2,20,16,7.5,8,2.1,0.9,4.2,2.613,0.039,212,13,0.061,5.291,4.65,-4.155,-5.471,0.76,2.099,2.644,0.795,3.765,656.1030702,554.498641,90.884,513.245,634.325,406.855,70.182,9.7
10/15/2018,136,10,P3,0.5,16.5,7.8,10.2,2,1,3.9,2.691,0.039,216,8.8,0.052,6.351,5.943,-4.539,-6.539,0.694,2.056,2.592,0.795,3.93,530.3624311,452.7136253,65.572,411.716,521.675,326.259,49.763,8
10/15/2018,137,11,P3,4,15.8,7.8,9.9,1.9,0.9,3.8,2.639,0.039,216,9.5,0.051,6.401,5.971,-4.557,-6.581,0.692,2.1,2.571,0.802,4.078,546.3925763,457.9619623,59.37,424.141,537.232,323.867,44.114,7.2
10/15/2018,138,12,P3,8,15.8,7.7,9.7,2,0.7,3.8,2.708,0.04,216,10,0.052,6.454,5.904,-4.538,-6.434,0.705,2.047,2.564,0.79,4.117,547.4746732,455.7834313,58.52,424.695,538.551,320.146,43.487,5.4
10/15/2018,139,13,P4,0.5,16.7,7.6,9.5,1.8,0.8,3.8,2.046,0.009,140,3.9,0.046,6.182,5.667,-4.735,-6.453,0.734,2.022,2.498,0.81,3.406,451.8677539,385.4975888,109.67,354.383,434.681,288.632,94.019,8.8
10/15/2018,140,14,P4,4,16.5,7.6,9,1.8,1,3.8,2.04,0.012,157,4.4,0.048,6.14,5.656,-4.715,-6.459,0.73,2.024,2.589,0.815,3.473,469.3742157,397.5070547,107.493,368.431,449.974,297.388,91.305,9.8
10/15/2018,141,15,P4,8,16.1,7.6,9,1.8,0.8,3.8,2.103,0.019,197,5,0.05,6.245,5.758,-4.636,-6.6,0.702,2.014,2.526,0.806,3.684,501.9697301,417.594713,108.145,394.036,481.082,306.658,91.979,9
10/15/2018,142,16,P5,0.5,15.9,7.5,11.7,2,3.8,6.1,2.734,0.03,196,16,0.057,5.75,4.924,-4.598,-5.766,0.797,2.118,2.619,0.848,2.767,562.0762224,569.5262216,145.292,437.164,563.557,463.487,118.745,54.3
10/15/2018,143,17,IP,0,17.3,8.8,12.5,1.9,1.1,3.6,2.708,0.032,233,5.4,0.046,6.832,6.249,-4.678,-6.687,0.7,2.088,2.611,0.814,3.504,478.5453154,430.4568436,63.364,369.996,477.517,319.318,47.247,3.7
10/15/2018,144,"18-1,2",KS,mix,16.9,8,10.5,1.8,0.6,3.4,2.67,0.032,232,4.4,0.046,6.858,6.458,-4.695,-6.765,0.694,2.097,2.589,0.82,3.657,481.3989158,422.0429711,56.912,372.719,478.086,307.224,41.938,2.5
10/17/2018,145,19,CP,,17,8,9.2,1.7,0.6,3.4,1.917,0.006,111,3.3,0.045,5.904,4.994,-4.668,-5.672,0.823,1.997,2.507,0.793,3.609,407.1316151,329.4440635,101.131,321.414,384.445,240.975,88.315,4.8
10/18/2018,146,20,GA,,14.9,8,9.7,1.8,0.8,3.8,4.095,0.02,377,3,0.04,6.739,6.18,-4.347,-6.586,0.66,2.358,2.962,1.087,2.015,510.3861663,710.2141869,31.957,383.886,576.921,622.456,0,2.8
10/18/2018,147,21,PD,,15.3,8.2,8.9,2.1,0.8,4.2,2.735,0.03,186,10,0.051,6.48,6.207,-4.605,-6.865,0.671,2.052,2.57,0.801,3.998,551.9820826,461.2665209,83.81,429.829,539.352,328.734,67.808,10.8
11/19/2018,148,1,SB,mix,10.2,7.6,10.7,1.5,0.9,3.3,1.916,0.011,118,2.9,0.035,6.748,6.632,-4.906,-6.84,0.717,2.06,2.552,0.859,2.841,283.885733,261.2193348,55.247,224.959,268.832,212.149,42.998,8.4
11/19/2018,149,2,P1,0.5,10.5,7.5,11.4,1.7,0.7,3.6,2.853,0.026,281,2.5,0.041,6.854,6.251,-4.653,-6.369,0.731,2.183,2.725,0.909,2.976,399.1062179,406.7728256,27.929,305.602,414.78,315.702,12.092,4.9
11/19/2018,150,3,P1,4,10.4,7.5,11.2,1.8,0.6,3.4,2.898,0.026,281,2.5,0.034,8.118,9.538,-4.833,-8.606,0.562,2.178,2.69,0.897,2.947,349.1417036,360.5874407,24.992,266.939,363.959,282.447,10.453,4.5
11/19/2018,151,4,P1,8,10.4,7.5,11.1,1.8,0.7,3.3,2.859,0.027,280,2.8,0.04,8.263,8.869,-4.755,-8.236,0.577,2.183,2.736,0.914,2.98,400.8710523,411.1252595,22.903,307.054,416.516,320.762,6.73,4.1
11/19/2018,152,5,P2,0.5,10.6,7.7,11.2,1.7,0.8,3.6,2.329,0.019,130,3,0.041,7.056,6.672,-4.726,-6.597,0.716,2.13,2.669,0.875,2.938,361.3993661,357.6430054,55.434,279.215,366.802,280.511,40.524,7.5
11/19/2018,153,6,P2,4,11,7.4,10.1,1.8,1,3.6,2.187,0.017,186,3.9,0.047,5.473,4.92,-4.25,-5.668,0.75,2.177,2.688,0.877,2.703,377.9324774,372.1278482,66.136,294.972,374.811,299.561,49.59,8.9
11/19/2018,154,7,P2,10.5,10.9,7.4,10,1.7,0.8,3.6,2.333,0.018,184,3.9,0.051,5.647,5.318,-4.451,-6.097,0.73,2.124,2.725,0.882,2.787,392.4899361,383.2878017,53.342,305.902,388.715,307.377,36.579,8.8
11/19/2018,155,8,P2,17,10.8,7.4,10,1.7,0.8,3.7,2.336,0.017,179,5,0.037,5.299,4.774,-4.368,-5.799,0.753,2.094,2.655,0.895,2.564,269.6741679,274.9396119,58.478,209.207,271.014,224.9,45.452,8
11/19/2018,156,9,P2,20,10.8,7.3,10,1.8,0.8,3.6,2.322,0.019,181,5.3,0.046,6.207,6.042,-4.558,-6.903,0.66,2.101,2.65,0.872,2.848,376.5715008,371.0348025,37.773,291.603,377.97,294.424,22.232,8.4
11/19/2018,157,10,P3,0.5,11.2,7.4,10.9,2,1,4.2,2.882,0.04,260,4.4,0.046,5.952,5.92,-4.223,-6.843,0.617,2.223,2.72,0.866,2.857,408.2477221,416.4704727,40.556,313.436,421.369,327.781,23.154,8.9
11/19/2018,158,11,P3,4,10.9,7.4,10.8,2.1,1.3,4.2,2.854,0.041,260,4.6,0.055,5.917,5.884,-4.378,-6.763,0.647,2.157,2.652,0.871,2.865,487.8074501,488.898455,26.216,374.447,500.368,382.309,6.625,9.7
11/19/2018,159,12,P3,8,10.9,7.3,10.6,2,1.1,4.1,2.888,0.041,260,4.5,0.057,5.65,5.529,-4.28,-6.406,0.668,2.138,2.665,0.873,2.964,494.9015616,495.8819918,26.581,380.314,506.909,388.043,6.747,8.6
11/19/2018,160,13,P4,0.5,10.6,7.3,10.9,1.4,0.7,3.3,1.993,0.011,125,2.4,0.043,4.9,4.38,-4.309,-5.314,0.811,1.988,2.527,0.888,2.707,285.7004,278.4459704,49.933,224.873,276.452,229.179,37.058,7.7
11/19/2018,161,14,P4,4,10.4,7.4,10.8,1.5,0.8,3.3,1.944,0.01,125,2.6,0.034,5.031,4.486,-4.471,-5.487,0.815,2.088,2.553,0.902,2.453,206.3461969,204.2111027,65.232,162.687,199.01,171.755,54.804,9.3
11/19/2018,162,15,P4,8,10.4,7.4,10.8,1.4,0.9,3.4,1.966,0.01,125,2.9,0.047,4.448,3.936,-3.996,-5.044,0.792,2.093,2.615,0.884,2.715,298.1408506,285.0924568,61.856,236.007,284.574,235.592,48.271,10.9
11/19/2018,163,16,P5,0.5,10,7.7,12.8,1.8,1.9,5.3,2.726,0.022,256,7.8,0.05,5.507,5.144,-4.212,-6.09,0.692,2.228,2.807,1.037,2.035,432.8825007,573.6680526,55.352,333.739,462.134,515.427,25.874,40.3
11/19/2018,164,17,IP,0,10.4,7.9,11.8,2,0.9,4,3.049,0.024,283,3,0.05,5.075,4.565,-4.033,-5.532,0.729,2.19,2.747,0.909,2.407,414.4058049,449.982348,39.966,318.605,428.191,371.579,19.349,4.6
11/19/2018,165,"18-1,2",KS,mix,10.2,7.6,11.7,1.8,0.7,3.5,3.029,0.028,286,2.1,0.048,5.432,5.06,-4.151,-5.902,0.703,2.169,2.778,0.905,2.672,407.2946328,428.7805157,23.073,311.291,424.472,341.865,5.117,3.8
11/21/2018,166,19,CP,,10.5,7.7,11.4,1.3,0.6,2.9,1.783,0.005,99,2.4,0.047,4.851,4.357,-4.158,-5.393,0.771,2.072,2.62,0.828,3.197,333.747012,276.9981791,71.519,267.54,304.96,217.166,59.23,6.6
11/22/2018,167,20,GA,,8.1,7.9,12.5,1.9,1.1,4.1,5.02,0.01,403,4.6,0.048,5.536,5.639,-3.776,-6.621,0.57,2.45,3.008,1.154,1.976,527.3186305,729.6596862,0,398.843,580.883,629.871,0,10.8
11/22/2018,168,21,PD,,9.5,8.1,11.6,1.6,0.9,3.7,2.795,0.01,188,3.2,0.053,4.812,4.221,-4.08,-5.103,0.8,2.162,2.686,0.895,2.723,400.0579038,400.0123102,58.964,311.53,397.995,325.144,40.876,9.1
12/10/2018,169,1,SB,mix,4.9,7.2,12.1,1.5,0.7,2.8,1.741,0.004,94,1.8,0.038,6.281,5.569,-5.044,-6.47,0.78,1.999,2.564,1.093,1.908,290.9738423,342.9564371,51.091,235.501,269.79,326.159,31.538,3.5
12/10/2018,170,2,P1,0.5,3.8,7.5,13,1.7,0.8,3.5,3.229,0.015,300,2.1,0.039,6.524,5.414,-4.703,-5.887,0.799,2.267,2.78,0.917,2.534,379.5992019,408.1358514,3.634,288.142,397.212,321.073,0,4.3
12/10/2018,171,3,P1,4,3.8,7.4,13,1.7,0.8,3.4,3.235,0.016,300,2.4,0.019,5.131,3.67,-4.539,-4.114,1.103,2.289,2.752,0.934,2.101,169.4944188,199.4816055,34.967,128.796,180.427,169.884,24.875,4.8
12/10/2018,172,4,P1,8,3.8,7.3,13.2,1.7,0.9,3.5,3.288,0.015,300,2.3,0.038,6.343,5.205,-4.597,-5.671,0.811,2.233,2.778,0.942,2.503,383.1127604,419.0124868,0,290.594,400.346,331.944,0,4.3
12/10/2018,173,5,P2,0.5,5.4,7.4,12,1.4,0.8,3,2.078,0.005,141,1.9,0.037,6.176,4.893,-4.838,-5.535,0.874,2.093,2.506,0.857,2.954,307.3231639,286.6109249,30.622,240.924,297.439,228.259,18.437,5.4
12/10/2018,174,6,P2,4,5.4,7.3,11.9,1.4,0.7,3.1,2.097,0.006,157,2.5,0.034,6.227,5.106,-4.877,-5.711,0.854,2.06,2.615,0.855,3.041,306.2026671,286.043878,31.691,239.164,299.129,225.689,19.59,5.4
12/10/2018,175,7,P2,10.5,5.2,7.1,11.9,1.4,0.7,3,2.072,0.005,173,2.5,0.034,6.663,5.59,-4.994,-6.307,0.792,2.09,2.553,0.929,2.212,309.0220777,333.5841741,28.13,242.035,303.049,291.685,10.784,5.9
12/10/2018,176,8,P2,17,5,6.9,11.7,1.4,0.7,3,2.138,0.005,180,3.1,0.037,5.435,4.265,-4.587,-5.13,0.894,2.03,2.587,0.857,2.821,313.9371917,302.0834317,40.931,245.134,307.852,242.987,27.578,6.3
12/10/2018,177,9,P2,20,4.9,6.9,11.8,1.5,0.4,3,2.221,0.007,180,3.4,0.036,5.956,4.857,-4.833,-5.659,0.854,2.106,2.62,0.913,2.603,310.3317644,316.3061112,31.951,241.511,308.442,261.296,17.349,6.7
12/10/2018,178,10,P3,0.5,5,7.7,12.5,1.7,0.5,3.4,3.055,0.014,293,2.5,0.041,4.767,3.529,-4.206,-3.876,1.085,2.2,2.73,0.929,2.45,356.3907849,390.9102205,0,270.169,372.197,310.952,0,5.4
12/10/2018,179,11,P3,4,4.6,7.7,12.4,1.6,0.8,3.4,3.122,0.015,296,3.2,0.038,5.671,4.45,-4.675,-5.231,0.894,2.233,2.703,0.932,2.396,363.7752154,404.4002907,2.563,275.51,381.557,324.915,0,6.1
12/10/2018,180,12,P3,8,4.7,7.7,12.5,1.6,0.8,3.5,3.164,0.015,298,3.3,0.038,6.31,5.077,-4.786,-5.637,0.849,2.137,2.744,0.92,2.524,350.7656076,384.4734479,12.75,265.877,371.848,307.831,0,6.8
12/10/2018,181,13,P4,0.5,6.1,8,11.8,1.4,0.6,2.8,1.689,0.003,97,1.2,0.035,5.944,4.809,-4.903,-5.61,0.874,2.002,2.482,0.787,3.201,297.6012974,252.3757728,50.797,234.901,280.138,194.38,40.073,2.6
12/10/2018,182,14,P4,4,5.9,8,12,1.4,0.6,2.8,1.67,0.004,117,1.7,0.038,5.817,4.636,-4.934,-5.324,0.927,1.986,2.534,0.815,3.233,303.4541031,254.8048476,67.426,240.406,283.67,196.311,56.491,3.5
12/10/2018,,15,P4,8,5.4,7.8,12.4,1.4,0.5,2.9,1.82,0.004,243,1.7,,,,,,,,,,,,,,,,,,3.8
12/10/2018,183,16,P5,0.5,2.8,6.9,12.8,1.7,1.1,3.9,3.337,0.011,261,2.8,0.043,5.162,3.936,-4.451,-4.585,0.971,2.261,2.827,1.098,1.86,384.8183471,526.1795276,5.117,291.343,417.203,463.53,0,7.8
12/10/2018,184,17,IP,0,3.6,7.8,13.4,1.8,1.3,3.4,3.395,0.016,302,2.6,0.037,6.498,5.665,-4.762,-6.137,0.776,2.223,2.76,0.959,2.02,363.259214,421.2601048,0,277.73,371.191,357.164,0,2.6
12/10/2018,185,"18-1,2",KS,mix,4.2,7.9,13.3,1.7,0.9,3.6,3.348,0.017,301,2.6,0.04,5.879,4.669,-4.421,-5.242,0.843,2.265,2.785,0.956,2.387,359.8955818,405.3173392,2.954,271.911,380.812,325.617,0,2.7
12/10/2018,186,19,CP,,6.8,8.2,11.5,1.4,0.3,3,1.986,0.008,91,2.8,0.038,5.723,4.493,-4.885,-5.397,0.905,1.955,2.528,0.792,2.945,312.5841911,263.4518444,53.385,248.166,289.356,207.324,41.453,2.6
12/10/2018,187,20,GA,,4.9,8.1,14,1.8,1,3.3,6.17,0.03,412,1.2,0.041,6.245,5.215,-4.137,-5.597,0.739,2.438,3.02,1.195,1.761,450.2013953,649.0179049,0,339.268,504.16,562.378,0,1.3
12/10/2018,188,21,PD,,4.8,8.7,12.4,1.4,0.4,2.9,2.14,0.012,163,2.5,0.039,5.626,4.255,-4.769,-4.999,0.954,2.082,2.63,0.872,2.817,323.2520779,302.0630793,41.725,254.23,312.383,241.168,28.6,5.1
